num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,13,22,29,44,14,24,3,2,222,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,24,42,44,57,32,41,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,45,61,55,74,53,61,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,63,78,69,75,86,95,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,86,98,85,98,103,108,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,103,135,69,86,141,147,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,129,156,76,117,160,182,3,2,222,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,161,173,152,132,206,223,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,188,209,118,123,258,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,192,234,111,121,268,286,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,218,274,118,122,340,358,3,1,216,0.0,0.0,0.0
