num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,2,21,12,26,2,21,3,3,108,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,25,15,28,8,26,3,3,108,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,35,18,31,21,35,3,3,108,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,16,24,21,21,27,44,3,3,108,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,19,49,35,35,21,50,3,4,109,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,20,47,18,24,32,56,3,3,78,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,14,53,29,31,22,60,3,4,79,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,32,40,24,24,58,72,3,3,108,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,34,56,27,31,66,85,3,3,108,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,22,72,25,49,35,75,3,4,109,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,20,86,24,45,36,103,3,4,79,0.0,0.0,0.0
