num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,10,23,18,44,15,29,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,45,53,52,64,46,52,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,74,95,93,111,63,75,3,2,222,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,124,115,123,135,108,112,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,163,186,135,148,134,151,3,2,222,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,216,226,163,185,182,190,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,285,285,207,196,237,245,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,304,334,175,239,287,298,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,377,380,191,221,316,348,3,2,222,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,421,409,261,228,404,410,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,506,524,303,317,479,486,3,1,216,0.0,0.0,0.0
