num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,8,18,15,29,11,21,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,8,28,15,21,11,26,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,16,30,18,25,24,35,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,20,24,21,21,34,44,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,19,47,32,35,21,50,2,3,73,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,31,57,24,33,40,56,2,3,73,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,16,54,28,38,27,60,2,3,13,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,36,40,24,24,64,72,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,40,54,27,37,77,85,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,36,72,29,32,56,75,2,3,73,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,24,95,30,56,52,103,2,4,74,0.0,0.0,0.0
