num_qubits,num_cnots,num_cnots_base,depth,depth_base,num_vgates,num_fragments
4,0,2,9,12,1,4
4,0,2,9,12,1,4
4,0,4,9,15,2,4
6,0,8,9,18,4,6
6,0,2,9,12,1,6
