num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
4,0.0,0.0,0.0,0.0,15,25,47,59,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,20,43,37,78,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,28,56,43,88,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,36,52,49,88,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,55,88,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,52,81,61,122,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,60,88,67,136,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,68,106,73,178,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,79,136,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,99,111,110,190,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,110,116,138,221,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,118,171,152,283,2,1,36,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,15,28,47,62,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,20,43,37,78,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,28,56,43,88,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,36,52,49,88,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,55,88,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,52,89,61,140,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,60,99,67,156,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,68,107,73,176,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,79,136,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,107,98,147,177,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,116,131,138,209,2,1,36,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,15,25,47,59,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,20,43,37,78,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,28,56,43,88,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,36,52,49,88,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,55,88,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,52,78,61,140,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,60,99,67,157,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,68,106,73,181,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,79,136,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,105,98,118,177,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,101,142,124,234,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,145,154,167,263,2,1,36,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,15,25,47,59,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,20,43,37,78,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,28,56,43,88,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,36,52,49,88,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,55,88,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,52,92,61,136,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,60,88,67,136,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,68,95,73,157,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,79,136,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,87,115,96,179,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,113,116,156,218,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,124,191,157,282,2,1,36,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,15,25,42,54,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,20,43,34,74,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,28,56,40,85,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,36,52,46,85,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,52,85,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,52,81,58,120,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,60,94,64,135,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,68,95,70,152,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,76,133,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,102,111,109,185,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,131,149,143,232,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,124,134,137,248,2,1,36,0.0,0.0,0.0
