num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
4,0.0,0.0,0.0,0.0,5,5,26,20,0,1,1,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,9,9,30,26,0,1,1,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,11,13,29,36,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,15,17,35,49,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,19,21,35,59,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,23,28,41,76,2,2,72,0.0,0.0,0.0
4,0.995262003956714,0.9923857699096628,0.96565,0.95755,5,5,26,20,0,1,1,21.293495032994542,0.00021192204440012574,8.32878088398138
6,0.9896931571733987,0.9779290963702212,0.9386,0.9028,9,9,30,26,0,1,1,17.46362782403594,0.0004509299760684371,10.570863586035557
8,0.9772201556528112,0.9481897811185638,0.9200519703125001,0.8546000000000002,11,13,29,36,2,2,72,172.7772582580219,3.2905180630041286,15.935583088023122
10,0.9462710907969294,0.9132295104309265,0.8911269113520075,0.820975000000001,15,17,35,49,2,2,72,218.68355208600406,3.1708591720089316,8.810215007979423
12,0.9138524077598915,0.8667954698827912,0.8594739961233631,0.7839250000000023,19,21,35,59,2,2,72,212.62781040603295,3.726978228020016,21.399937356007285
14,0.8837463291950838,0.8073093111421175,0.8476728952934269,0.7385750000000038,23,28,41,74,2,2,72,270.3274430180318,4.551926464017015,131.54974828998093
