num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
4,0.0,0.0,0.0,0.0,3,3,12,12,0,1,1,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,4,5,11,14,1,2,12,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,7,11,16,1,2,12,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,7,9,12,18,2,3,48,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,9,11,12,20,2,3,48,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,10,15,12,32,3,4,84,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,12,26,12,45,3,4,84,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,3,3,12,12,0,1,1,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,4,5,11,14,1,2,12,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,7,12,16,1,2,12,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,7,9,12,18,2,3,48,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,9,11,12,20,2,3,48,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,10,15,12,32,3,4,84,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,12,20,12,40,3,4,84,0.0,0.0,0.0
4,0.9536430165435775,0.9214386873484999,0.95365,0.92145,3,3,12,12,0,1,1,3.347888497984968,0.00042661995394155383,1.0275724999955855
6,0.9274036795885721,0.8652289971245977,0.9252240830113637,0.86215,4,5,11,14,1,2,12,20.475296444958076,3.3123968769796193,0.918365167977754
8,0.904512469063156,0.8265891193323709,0.8981904019140625,0.8196500000000001,6,7,12,16,1,2,12,21.185955649998505,3.2205300829955377,1.420759147964418
10,0.8801400371229148,0.7511329345291036,0.8795350585193747,0.7511500000000003,7,9,12,18,2,3,48,87.10458999697585,3.7682211899664253,1.1424499549902976
12,0.8550112942915259,0.7339763174443268,0.8511363001724509,0.732800000000001,9,11,12,20,2,3,48,93.6436464220169,3.5295848739915527,3.6376880460302345
14,0.8398306689270927,0.644725447810949,0.8400305374019679,0.6453000000000009,10,14,12,27,3,4,84,165.17021092696814,3.2737472750013694,29.479017217992805
