num_qubits,gate_overhead,wire_overhead,optimal_overhead,gate_cut_time,wire_cut_time,optimal_cut_time,gate_num_fragments,wire_num_fragments,optimal_num_fragments
15,46656,1,6,0.10949523909948766,0.11843851604498923,3.1619999872054905,2,2,2
15,46656,1,6,0.10897241486236453,0.09504140098579228,3.1287850039079785,2,2,2
15,46656,1,6,0.10898368689231575,0.09540447988547385,3.1591679151169956,2,2,2
