num_qubits,fid,fid_base,esp,esp_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_cuts_base
8,nan,nan,0.9853038153864218,0.9794080755303882,6,13,18,20,11,41,2,2
10,nan,nan,0.9813689499475633,0.9737419141053556,8,17,19,21,17,62,2,2
12,nan,nan,0.9772543184268669,0.9671408600766821,10,21,20,24,24,87,2,2
14,nan,nan,0.9731569385142962,0.963664371133307,12,23,21,25,32,101,2,2
8,nan,nan,0.985303815386422,0.9794080755303882,6,13,18,20,11,41,2,2
10,nan,nan,0.9813689499475634,0.9737419141053556,8,17,19,21,17,62,2,2
12,nan,nan,0.9772543184268669,0.9671408600766815,10,21,20,24,24,87,2,2
14,nan,nan,0.9731569385142965,0.9636643711333067,12,23,21,25,32,101,2,2
