num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
8,0.636870365109164,0.0,0.4908034078158531,0.0,18,0,45,0,0,0,1,2,12,511.3803193310159,3.461013082996942,0.0
10,0.8351106438430816,0.0,0.668695703953883,0.0,30,0,58,0,0,0,1,2,12,1100.1866287009907,3.52074666498811,0.0
14,0.1753895250782005,0.0,0.2661851317433749,0.0,70,0,89,0,0,0,1,2,12,554.9928398639895,3.486712470999919,0.0
