num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,4,4,18,18,20,20,0,1,1,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,6,19,19,35,35,0,1,1,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,8,26,26,54,54,0,1,1,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,10,10,29,26,77,77,0,1,1,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,12,12,35,35,104,104,0,1,1,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,14,14,40,40,135,135,0,1,1,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,16,16,38,38,170,170,0,1,1,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,18,18,47,47,209,209,0,1,1,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,20,20,57,57,252,252,0,1,1,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,48,42,100,106,299,299,0,1,1,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,28,48,89,115,350,350,0,1,1,0.0,0.0,0.0
