num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,19,21,29,27,21,21,0,1,1,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,28,26,22,30,26,26,0,1,1,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,26,32,22,31,35,35,0,1,1,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,24,24,21,21,44,44,0,1,1,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,28,47,39,36,29,50,0,2,2,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,28,49,25,31,40,56,0,2,2,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,30,58,33,38,35,60,0,3,3,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,40,40,24,24,72,72,0,1,1,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,66,71,42,35,85,85,0,1,1,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,40,67,30,30,65,75,0,2,2,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,28,84,31,53,52,103,0,3,3,0.0,0.0,0.0
