num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
10,0.0,0.0,0.0,0.0,113,111,178,193,90,90,0,1,1,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,238,250,272,276,261,261,0,1,1,0.0,0.0,0.0
