num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,14,14,39,39,27,27,0,1,1,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,20,20,41,41,46,46,0,1,1,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,26,26,48,48,69,69,0,1,1,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,32,32,52,52,96,96,0,1,1,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,38,38,64,64,127,127,0,1,1,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,44,44,67,67,162,162,0,1,1,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,50,50,73,73,201,201,0,1,1,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,56,56,80,80,244,244,0,1,1,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,76,71,122,114,291,291,0,1,1,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,89,94,136,141,342,342,0,1,1,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,109,112,166,157,397,397,0,1,1,0.0,0.0,0.0
