num_qubits,h_fid_baseline,tv_fid_baseline,h_fid,tv_fid,num_vgates,run_time,knit_time
4,0.9990265111324462,0.9809226712907702,0.9984271660824365,0.9783410409527128,1,33.57938626699615,5.114554362982744
4,0.9957096230053879,0.9728776886703827,0.9942040807280411,0.9740226153642378,1,46.67205722501967,4.9560562770057
4,0.6969584959304028,0.5391116830486041,0.99490858705057,0.9728898974470648,1,36.01914321698132,4.809583483991446
6,0.9900709814293184,0.9648451892200494,0.9936620438952439,0.9777738661339945,1,43.500722343014786,4.7236938899732195
