num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,4,10,18,25,6,24,3,2,252,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,14,24,33,11,41,3,2,252,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,18,26,41,17,62,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,19,22,31,49,54,87,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,23,26,36,57,71,116,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,27,30,39,65,90,149,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,31,34,44,73,111,186,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,35,38,48,81,144,227,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,55,60,85,104,170,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,58,64,59,103,198,321,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,74,77,71,120,228,374,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,4,10,18,25,6,24,3,2,252,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,14,24,33,11,41,3,2,252,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,18,26,41,17,62,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,19,22,31,49,54,87,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,23,26,36,57,71,116,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,27,30,39,65,90,149,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,31,34,44,73,111,186,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,35,38,48,81,144,227,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,46,63,80,104,170,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,61,67,69,115,198,321,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,62,83,66,126,228,374,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,4,10,18,25,6,24,3,2,252,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,14,23,33,11,41,3,2,252,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,18,26,41,17,62,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,19,22,31,49,54,87,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,23,26,36,57,71,116,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,27,30,39,65,90,149,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,31,34,44,73,111,186,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,35,38,48,81,144,227,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,51,48,57,95,170,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,58,90,65,121,198,321,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,83,71,95,121,228,374,3,1,216,0.0,0.0,0.0
