num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,10,22,18,41,15,24,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,25,43,41,53,31,41,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,49,55,51,70,51,61,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,65,74,62,93,79,95,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,92,94,74,96,100,108,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,116,128,75,69,136,147,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,129,148,74,104,168,182,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,151,185,124,172,207,223,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,194,237,108,137,242,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,192,219,90,126,257,286,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,250,248,138,135,334,358,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,10,22,18,41,15,24,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,27,42,36,57,31,41,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,48,61,57,67,51,61,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,63,81,70,89,79,95,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,83,102,89,91,100,108,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,107,120,80,79,136,147,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,133,153,93,105,168,182,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,149,180,121,161,207,223,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,201,202,138,134,242,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,192,222,117,127,257,286,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,240,251,105,137,334,358,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,10,21,18,49,15,24,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,24,42,38,57,31,41,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,46,58,52,78,51,61,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,65,81,62,89,79,95,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,94,94,77,98,100,108,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,116,123,76,91,136,147,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,137,144,90,114,168,182,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,146,184,131,152,207,223,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,198,218,109,120,242,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,198,214,96,113,257,286,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,240,268,109,151,334,358,3,1,216,0.0,0.0,0.0
