num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,14,40,39,6,27,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,17,20,44,41,43,46,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,23,26,49,48,66,69,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,29,32,55,52,93,96,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,35,38,62,64,124,127,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,41,44,69,67,159,162,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,47,50,70,73,198,201,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,53,56,80,80,241,244,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,84,71,124,113,288,291,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,87,92,125,135,339,342,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,118,111,200,162,394,397,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,14,40,39,6,27,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,17,20,44,41,43,46,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,23,26,49,48,66,69,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,29,32,55,52,93,96,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,35,38,62,64,124,127,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,41,44,69,67,159,162,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,47,50,70,73,198,201,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,53,56,80,80,241,244,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,79,92,129,127,288,291,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,90,103,143,129,339,342,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,112,118,165,144,394,397,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,14,40,39,6,27,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,17,20,44,41,43,46,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,23,26,49,48,66,69,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,29,32,55,52,93,96,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,35,38,62,64,124,127,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,41,44,69,67,159,162,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,47,50,70,73,198,201,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,53,56,80,80,241,244,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,75,69,135,99,288,291,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,83,109,128,148,339,342,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,104,115,173,150,394,397,3,1,216,0.0,0.0,0.0
