num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,3,9,22,31,6,24,3,2,252,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,5,13,28,33,11,41,3,2,252,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,7,17,30,40,17,62,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,21,31,44,54,87,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,22,25,38,54,71,116,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,26,29,42,58,90,149,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,30,33,40,64,111,186,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,37,51,71,144,227,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,50,47,74,104,170,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,66,69,98,131,198,321,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,67,88,88,152,228,374,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,3,9,22,31,6,24,3,2,252,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,5,13,28,33,11,41,3,2,252,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,7,17,30,40,17,62,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,21,31,44,54,87,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,22,25,38,54,71,116,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,26,29,42,58,90,149,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,30,33,40,64,111,186,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,37,51,71,144,227,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,51,47,60,106,170,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,54,54,77,116,198,321,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,70,82,103,150,228,374,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,3,9,22,31,6,24,3,2,252,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,5,13,28,33,11,41,3,2,252,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,7,17,30,40,17,62,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,21,31,44,54,87,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,22,25,38,54,71,116,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,26,29,42,58,90,149,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,30,33,40,64,111,186,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,37,51,71,144,227,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,53,68,75,101,170,272,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,57,72,125,132,198,321,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,67,64,77,155,228,374,3,1,216,0.0,0.0,0.0
