num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,19,18,37,9,24,3,3,108,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,24,45,20,41,3,3,108,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,32,30,51,35,62,3,3,108,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,24,36,45,54,87,3,3,108,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,14,47,30,75,35,116,3,3,108,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,22,48,42,83,77,149,3,3,108,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,28,57,51,84,119,186,3,3,108,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,40,60,69,170,227,3,3,108,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,36,62,63,106,189,272,3,3,108,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,58,85,112,139,252,321,3,3,108,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,66,87,129,144,299,374,3,3,108,0.0,0.0,0.0
