num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,30,68,44,111,27,30,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,42,84,50,125,46,56,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,54,78,56,125,69,90,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,66,72,62,125,96,132,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,78,105,68,175,127,182,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,90,132,74,197,162,240,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,102,146,80,217,201,306,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,114,120,86,197,244,380,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,149,150,129,260,291,462,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,159,182,142,309,342,552,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,211,210,167,373,397,650,3,1,216,0.0,0.0,0.0
