num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,15,26,32,47,19,24,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,27,43,33,44,38,43,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,34,54,34,58,46,61,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,54,70,41,56,66,95,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,77,89,63,63,93,109,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,76,99,51,72,110,133,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,95,112,55,75,128,152,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,120,128,72,78,183,208,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,128,136,54,85,190,210,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,145,165,86,79,209,249,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,141,182,67,74,227,281,3,1,216,0.0,0.0,0.0
