num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,26,42,48,64,24,29,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,45,56,68,74,40,46,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,68,87,71,86,71,79,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,86,100,79,104,93,112,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,93,123,79,96,119,134,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,159,148,105,102,170,188,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,148,182,97,106,189,212,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,173,218,126,161,261,274,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,224,227,134,141,293,308,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,224,261,103,130,316,344,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,252,303,171,152,396,426,3,1,216,0.0,0.0,0.0
