num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,9,20,26,40,6,22,2,2,42,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,39,33,70,12,41,2,2,42,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,28,66,42,107,20,66,2,2,42,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,50,116,66,160,30,97,2,2,42,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,70,145,93,166,42,134,2,2,42,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,96,193,112,215,56,177,2,2,42,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,136,249,146,245,72,226,2,2,42,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,154,342,147,317,90,281,2,2,42,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,212,443,202,389,110,342,2,2,42,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,238,466,201,427,132,409,2,2,42,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,306,633,259,500,156,482,2,2,42,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,9,18,26,42,6,22,2,2,42,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,37,38,76,12,41,2,2,42,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,30,70,49,96,20,66,2,2,42,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,50,111,70,146,30,97,2,2,42,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,70,146,101,173,42,134,2,2,42,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,92,209,106,233,56,177,2,2,42,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,132,269,129,273,72,226,2,2,42,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,167,355,168,312,90,281,2,2,42,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,220,426,188,381,110,342,2,2,42,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,263,529,219,428,132,409,2,2,42,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,288,603,261,517,156,482,2,2,42,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,9,18,26,42,6,22,2,2,42,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,16,37,41,67,12,41,2,2,42,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,30,65,59,101,20,66,2,2,42,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,50,108,75,135,30,97,2,2,42,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,67,155,94,180,42,134,2,2,42,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,92,196,115,212,56,177,2,2,42,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,127,293,132,264,72,226,2,2,42,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,159,350,175,315,90,281,2,2,42,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,209,394,190,357,110,342,2,2,42,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,248,496,236,404,132,409,2,2,42,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,326,589,267,477,156,482,2,2,42,0.0,0.0,0.0
