num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,8,21,15,28,11,21,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,15,29,14,26,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,26,18,21,21,35,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,14,24,18,21,22,44,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,14,47,18,32,22,50,2,2,12,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,16,45,28,28,24,56,2,3,73,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,16,55,29,34,25,60,2,3,13,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,30,40,18,24,47,72,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,36,62,18,41,60,85,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,38,75,18,32,58,75,2,2,12,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,22,92,30,43,35,103,2,3,13,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,8,21,15,26,11,21,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,15,21,14,26,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,26,18,24,21,35,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,14,24,18,21,22,44,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,14,48,18,35,22,50,2,2,12,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,16,53,24,41,24,56,2,3,73,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,16,57,29,32,25,60,2,3,13,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,30,40,18,24,47,72,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,36,61,18,39,60,85,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,38,79,18,37,58,75,2,2,12,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,22,94,28,44,35,103,2,3,13,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,8,18,15,29,11,21,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,15,24,14,26,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,26,18,21,21,35,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,14,24,18,21,22,44,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,14,47,18,35,22,50,2,2,12,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,16,47,25,29,24,56,2,3,73,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,16,51,29,41,25,60,2,3,13,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,30,40,18,24,47,72,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,36,60,18,35,60,85,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,38,69,18,39,58,75,2,2,12,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,22,81,28,48,35,103,2,3,13,0.0,0.0,0.0
