num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,19,26,33,48,21,24,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,35,41,35,48,34,43,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,54,55,57,53,56,61,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,55,72,49,50,61,95,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,83,93,44,58,91,109,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,79,107,61,59,103,133,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,108,118,73,62,133,152,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,111,121,64,75,159,208,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,129,155,61,82,162,210,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,158,161,88,77,220,249,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,186,178,79,92,219,281,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,21,26,34,48,21,24,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,32,41,38,55,34,43,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,53,55,44,53,56,61,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,59,78,38,53,61,95,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,85,86,50,66,91,109,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,93,106,67,86,103,133,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,105,118,51,50,133,152,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,118,129,83,80,159,208,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,142,150,83,81,162,210,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,146,182,79,103,220,249,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,183,186,79,85,219,281,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,23,26,42,48,21,24,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,35,43,35,47,34,43,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,53,56,55,49,56,61,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,57,73,49,59,61,95,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,83,90,51,60,91,109,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,92,100,50,58,103,133,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,103,120,61,71,133,152,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,112,129,78,93,159,208,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,127,151,65,90,162,210,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,157,165,87,84,220,249,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,173,199,69,93,219,281,2,1,36,0.0,0.0,0.0
