num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
4,0.0,0.0,0.0,0.0,6,16,18,40,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,21,29,38,57,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,33,40,35,54,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,33,51,31,47,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,46,63,39,71,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,70,91,56,68,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,75,102,46,60,3,2,432,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,84,96,47,55,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,111,147,72,76,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,118,142,63,71,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,142,162,60,65,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,143,177,80,85,3,1,216,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,6,18,18,37,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,18,31,26,48,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,27,47,35,56,3,2,432,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,34,50,34,46,3,2,252,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,49,74,35,69,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,59,87,43,58,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,63,79,44,57,3,3,108,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,95,115,44,60,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,102,139,52,77,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,106,128,54,69,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,129,172,53,71,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,153,184,105,100,3,1,216,0.0,0.0,0.0
