num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,14,40,39,6,27,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,9,20,36,41,12,46,3,2,432,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,12,26,45,48,19,69,3,2,432,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,15,32,41,52,27,96,3,2,432,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,18,38,44,64,36,127,3,2,432,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,21,44,45,67,46,162,3,2,432,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,24,50,52,73,57,201,3,2,432,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,27,56,52,80,69,244,3,2,432,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,30,76,53,118,82,291,3,2,432,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,33,89,57,135,96,342,3,2,432,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,36,109,69,155,111,397,3,2,432,0.0,0.0,0.0
