num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
4,0.0,0.0,0.0,0.0,11,11,29,29,0,1,1,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,8,21,15,35,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,12,28,18,27,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,19,32,25,28,2,3,73,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,24,18,24,3,3,108,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,20,34,18,41,4,4,144,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,27,49,29,32,4,5,145,0.0,0.0,0.0
