num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,10,14,18,6,16,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,18,17,35,13,30,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,25,19,44,19,42,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,21,34,30,39,30,47,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,30,43,50,55,46,72,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,41,52,37,59,48,87,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,48,63,56,56,67,92,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,46,71,36,60,65,121,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,71,93,65,76,115,166,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,78,90,57,79,110,150,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,77,97,52,73,104,161,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,10,14,18,6,16,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,20,17,30,13,30,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,22,19,38,19,42,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,24,30,30,38,30,47,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,33,45,55,67,46,72,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,36,47,33,61,48,87,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,49,64,41,51,67,92,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,53,63,38,67,65,121,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,71,82,71,69,115,166,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,76,86,58,70,110,150,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,80,96,43,66,104,161,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,10,14,18,6,16,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,20,17,31,13,30,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,27,19,45,19,42,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,24,34,30,36,30,47,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,34,45,46,61,46,72,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,35,52,37,72,48,87,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,46,65,66,68,67,92,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,55,72,33,74,65,121,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,67,88,68,81,115,166,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,77,97,63,65,110,150,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,80,90,51,70,104,161,2,1,36,0.0,0.0,0.0
