num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,12,14,45,39,24,27,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,20,48,41,44,46,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,24,26,50,48,67,69,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,30,32,56,52,94,96,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,36,38,64,64,125,127,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,42,44,72,67,160,162,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,48,50,73,73,199,201,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,54,56,81,80,242,244,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,79,76,114,126,289,291,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,86,102,143,146,340,342,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,117,110,179,144,395,397,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,12,14,45,39,24,27,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,20,48,41,44,46,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,24,26,50,48,67,69,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,30,32,56,52,94,96,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,36,38,64,64,125,127,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,42,44,72,67,160,162,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,48,50,73,73,199,201,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,54,56,81,80,242,244,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,85,76,131,118,289,291,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,86,91,136,134,340,342,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,107,109,170,179,395,397,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,12,14,45,39,24,27,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,20,48,41,44,46,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,24,26,50,48,67,69,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,30,32,56,52,94,96,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,36,38,64,64,125,127,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,42,44,72,67,160,162,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,48,50,73,73,199,201,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,54,56,81,80,242,244,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,78,78,125,124,289,291,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,84,88,145,137,340,342,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,108,121,160,154,395,397,2,1,36,0.0,0.0,0.0
