num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,30,43,60,75,26,30,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,40,56,56,86,45,56,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,48,52,62,86,68,90,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,55,85,95,132,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,73,67,74,119,126,182,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,72,99,98,155,161,240,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,83,95,90,153,200,306,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,79,133,243,380,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,100,111,119,191,290,462,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,134,116,150,215,341,552,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,118,149,149,269,396,650,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,29,40,50,83,26,30,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,40,56,53,86,45,56,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,42,63,53,107,68,90,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,55,85,95,132,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,73,66,79,125,126,182,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,79,85,99,160,161,240,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,89,108,93,155,200,306,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,79,133,243,380,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,90,135,111,205,290,462,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,113,129,135,229,341,552,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,142,160,150,277,396,650,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,32,43,56,75,26,30,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,40,56,53,86,45,56,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,42,52,53,86,68,90,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,44,48,55,85,95,132,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,70,89,85,136,126,182,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,75,99,77,154,161,240,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,74,110,77,167,200,306,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,76,80,79,133,243,380,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,96,113,119,185,290,462,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,104,131,122,208,341,552,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,143,173,170,267,396,650,2,1,36,0.0,0.0,0.0
