num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,16,18,33,37,20,30,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,24,26,45,49,42,56,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,32,34,57,61,72,90,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,40,42,69,73,110,132,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,48,50,81,85,156,182,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,56,58,93,97,210,240,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,64,66,105,109,272,306,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,72,74,117,121,342,380,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,80,96,129,161,420,462,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,118,150,205,227,506,552,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,126,148,214,257,600,650,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,16,18,33,37,20,30,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,24,26,45,49,42,56,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,32,34,57,61,72,90,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,40,42,69,73,110,132,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,48,50,81,85,156,182,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,56,58,93,97,210,240,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,64,66,105,109,272,306,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,72,74,117,121,342,380,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,80,94,129,180,420,462,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,112,118,203,230,506,552,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,150,170,239,253,600,650,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,16,18,33,37,20,30,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,24,26,45,49,42,56,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,32,34,57,61,72,90,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,40,42,69,73,110,132,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,48,50,81,85,156,182,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,56,58,93,97,210,240,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,64,66,105,109,272,306,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,72,74,117,121,342,380,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,80,108,129,176,420,462,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,100,136,192,225,506,552,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,148,140,261,270,600,650,2,1,36,0.0,0.0,0.0
