num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,16,25,34,43,16,29,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,50,53,55,65,47,52,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,83,84,98,111,75,75,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,121,124,124,134,112,112,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,178,190,152,147,151,151,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,237,241,172,168,190,190,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,297,289,207,194,245,245,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,328,351,191,208,298,298,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,383,412,196,238,346,348,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,436,441,267,249,409,410,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,493,496,339,299,486,486,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,18,23,34,45,16,29,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,53,57,52,79,47,52,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,85,92,99,115,75,75,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,123,138,121,114,112,112,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,181,189,135,149,151,151,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,244,244,167,181,190,190,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,305,292,231,196,245,245,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,327,333,182,204,298,298,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,369,398,226,206,346,348,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,439,414,224,260,409,410,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,516,527,305,350,486,486,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,16,23,34,45,16,29,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,53,62,63,71,47,52,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,83,100,100,116,75,75,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,130,121,129,133,112,112,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,180,195,146,150,151,151,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,231,239,158,159,190,190,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,287,299,191,187,245,245,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,311,350,171,237,298,298,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,355,378,195,218,346,348,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,435,445,230,273,409,410,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,511,548,267,287,486,486,2,1,36,0.0,0.0,0.0
