num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,22,15,40,8,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,18,45,15,41,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,10,26,18,42,15,62,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,14,24,21,45,24,87,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,16,32,21,57,29,116,2,2,72,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,18,48,24,79,35,149,2,2,72,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,20,61,27,91,41,186,2,2,72,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,24,40,27,69,55,227,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,26,76,30,117,63,272,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,28,97,33,131,71,321,2,2,72,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,32,84,33,149,89,374,2,2,72,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,19,15,37,8,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,18,45,15,41,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,10,26,18,45,15,62,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,14,24,21,45,24,87,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,16,38,21,65,29,116,2,2,72,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,18,44,24,69,35,149,2,2,72,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,20,59,27,102,41,186,2,2,72,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,24,40,27,69,55,227,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,26,60,30,111,63,272,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,28,83,33,120,71,321,2,2,72,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,32,76,33,141,89,374,2,2,72,0.0,0.0,0.0
