num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,1,5,10,14,2,20,2,3,48,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,2,7,11,16,5,35,2,3,48,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,3,9,12,18,9,54,2,3,48,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,3,11,12,20,9,77,2,3,48,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,4,13,13,22,14,104,2,3,48,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,5,15,14,24,20,135,2,3,48,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,5,17,14,26,20,170,2,3,48,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,6,19,15,28,27,209,2,3,48,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,7,39,16,60,35,252,2,3,48,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,7,43,16,62,35,299,2,3,48,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,8,46,17,90,44,350,2,3,48,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,1,5,10,14,2,20,2,3,48,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,2,7,11,16,5,35,2,3,48,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,3,9,12,18,9,54,2,3,48,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,3,11,12,20,9,77,2,3,48,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,4,13,13,22,14,104,2,3,48,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,5,15,14,24,20,135,2,3,48,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,5,17,14,26,20,170,2,3,48,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,6,19,15,28,27,209,2,3,48,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,7,41,16,62,35,252,2,3,48,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,7,44,16,67,35,299,2,3,48,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,8,44,17,74,44,350,2,3,48,0.0,0.0,0.0
