num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,13,23,30,40,15,29,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,50,55,59,66,44,52,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,86,86,96,114,73,75,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,120,142,122,123,108,112,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,171,186,143,135,151,151,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,220,231,151,169,189,190,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,293,304,188,210,245,245,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,304,321,176,184,298,298,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,370,385,210,192,346,348,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,452,454,230,261,408,410,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,509,534,316,291,486,486,3,1,216,0.0,0.0,0.0
