num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,16,30,33,61,19,26,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,36,46,47,61,40,43,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,69,76,81,92,70,70,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,112,112,97,114,103,110,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,142,150,127,129,132,140,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,167,182,124,145,169,175,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,210,231,124,192,218,225,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,246,266,154,153,248,256,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,297,289,163,162,309,311,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,327,360,183,213,371,381,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,378,385,184,244,429,432,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,21,24,35,52,19,26,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,44,46,56,60,40,43,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,70,69,76,82,70,70,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,102,128,91,124,103,110,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,140,155,128,137,132,140,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,169,197,107,166,169,175,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,213,218,151,138,218,225,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,261,238,161,156,248,256,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,275,291,194,170,309,311,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,331,343,188,217,371,381,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,366,339,210,198,429,432,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,18,28,36,56,19,26,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,45,47,53,59,40,43,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,67,66,85,78,70,70,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,100,122,99,124,103,110,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,139,157,126,123,132,140,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,166,185,120,147,169,175,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,214,235,146,188,218,225,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,253,241,177,159,248,256,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,297,286,163,160,309,311,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,345,353,194,204,371,381,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,363,379,204,216,429,432,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,18,28,33,45,19,26,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,40,44,62,59,40,43,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,68,73,78,85,70,70,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,101,112,102,114,103,110,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,137,152,100,138,132,140,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,162,185,112,141,169,175,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,196,219,142,149,218,225,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,237,254,151,188,248,256,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,276,290,163,175,309,311,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,338,353,198,215,371,381,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,369,387,197,219,429,432,3,1,216,0.0,0.0,0.0
