num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,21,16,27,7,21,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,15,22,14,26,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,32,16,31,18,35,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,24,18,21,25,44,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,22,50,18,44,32,50,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,26,47,18,30,37,56,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,39,55,29,41,42,60,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,40,18,24,50,72,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,38,69,19,43,60,85,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,58,70,28,32,62,75,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,73,85,44,49,71,103,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,19,16,33,7,21,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,15,22,14,26,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,26,16,22,18,35,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,24,18,21,25,44,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,22,50,18,41,32,50,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,26,45,18,30,37,56,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,36,57,30,36,42,60,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,40,18,24,50,72,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,38,56,19,31,60,85,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,60,71,31,35,62,75,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,73,86,39,51,71,103,3,1,216,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,18,16,30,7,21,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,28,15,26,14,26,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,26,16,22,18,35,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,18,24,18,21,25,44,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,22,47,18,33,32,50,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,26,50,18,32,37,56,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,33,56,30,33,42,60,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,40,18,24,50,72,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,38,50,19,28,60,85,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,57,74,40,36,62,75,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,62,87,28,40,71,103,3,1,216,0.0,0.0,0.0
