num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,12,14,35,39,27,27,2,1,36,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,20,38,41,46,46,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,24,26,46,48,69,69,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,30,32,53,52,96,96,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,36,38,61,64,127,127,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,42,44,67,67,162,162,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,48,50,71,73,201,201,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,54,56,78,80,244,244,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,70,85,107,138,291,291,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,101,96,156,121,342,342,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,107,109,164,165,397,397,2,1,36,0.0,0.0,0.0
