num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,2,10,12,18,2,16,2,3,48,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,8,20,18,30,13,30,2,3,48,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,12,27,24,33,23,42,2,3,48,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,8,34,21,41,14,47,2,3,48,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,26,45,51,54,39,72,2,3,48,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,32,52,41,54,51,87,2,3,48,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,30,64,41,53,45,92,2,3,48,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,56,71,62,65,96,121,2,3,48,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,68,86,59,78,123,166,2,3,48,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,77,82,59,73,109,150,2,3,48,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,34,88,36,67,56,161,2,3,48,0.0,0.0,0.0
