num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,3,5,12,14,9,20,2,3,48,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,5,7,14,16,20,35,2,3,48,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,7,9,16,18,35,54,2,3,48,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,9,11,18,20,54,77,2,3,48,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,11,13,20,22,77,104,2,3,48,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,13,15,22,24,104,135,2,3,48,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,15,17,24,26,135,170,2,3,48,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,17,19,26,28,170,209,2,3,48,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,18,26,27,47,189,252,2,3,48,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,31,48,46,79,252,299,2,3,48,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,43,42,58,77,252,350,2,3,48,0.0,0.0,0.0
