num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,7,9,25,31,17,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,11,13,34,33,32,41,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,15,17,39,40,51,62,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,19,21,45,44,74,87,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,23,25,55,54,101,116,2,2,72,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,27,29,57,58,132,149,2,2,72,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,31,33,65,64,167,186,2,2,72,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,35,37,73,71,206,227,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,39,69,77,132,249,272,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,58,72,131,110,296,321,2,2,72,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,59,91,142,149,347,374,2,2,72,0.0,0.0,0.0
