num_qubits,fid,fid_cutqc,fid_base,esp,esp_cutqc,esp_base,num_cnots,num_cnots_cutqc,num_cnots_base,depth,depth_cutqc,depth_base,num_deps,num_deps_cutqc,num_deps_base,num_vgates,num_cuts_cutqc
8,0.8828162110869564,0.9000350011686198,0.8915500000000001,0.9875727358680133,0.9860919691992304,0.984711007090844,6,11,14,21,24,33,11,32,41,2,2
10,0.869740791822183,0.8729723483192884,0.856,0.9840223592756657,0.9855004619117858,0.9803858150064685,8,11,18,25,27,41,17,32,62,2,2
12,0.8123653760976562,0.8397373579947918,0.8186500000000001,0.9804847464762921,0.9855004619117858,0.9760796206650169,10,11,22,29,27,49,24,32,87,2,2
