num_qubits,fid,fid_cutqc,fid_base,esp,esp_cutqc,esp_base,num_cnots,num_cnots_cutqc,num_cnots_base,depth,depth_cutqc,depth_base,num_deps,num_deps_cutqc,num_deps_base,num_vgates,num_cuts_cutqc
8,0.9947358221641108,0.9963862625265831,0.9938027094828727,0.9902442567010247,0.9886614988531343,0.9906404534479393,3,6,7,18,21,29,9,27,35,1,1
10,0.9924933917863321,0.9930482518252906,0.9860439302553927,0.9869807848098566,0.9886614988531343,0.9880671153628408,4,6,9,22,21,34,14,27,54,1,1
12,0.992589063396627,0.9938414935383698,0.9622146894252738,0.9849093094399995,0.9891559779363959,0.9855004619117861,5,6,11,23,27,41,20,27,77,1,1
8,nan,nan,nan,0.9898482184090391,0.9886614988531343,0.9794071934166182,3,6,7,16,21,29,9,27,35,1,1
10,nan,nan,nan,0.9877707248692572,0.9886614988531343,0.9741306309032909,4,6,9,20,21,34,14,27,54,1,1
12,nan,nan,nan,0.9849093094399995,0.9891559779363959,0.9688824959042234,5,6,11,23,27,41,20,27,77,1,1
8,nan,nan,nan,0.9898482184090391,0.9886614988531343,0.9794071934166182,3,6,7,16,21,29,9,27,35,1,1
10,nan,nan,nan,0.9869807848098566,0.9886614988531343,0.9741306309032909,4,6,9,22,21,34,14,27,54,1,1
12,nan,nan,nan,0.9840232455461346,0.9891559779363959,0.9688824959042234,5,6,11,25,27,41,20,27,77,1,1
