num_qubits,fid,fid_base,esp,esp_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_cuts_base
10,0.9292369756736721,0.8531466183447688,0.9827438974646877,0.9769611714479914,8,16,18,17,12,24,2,2
8,0.9344120709036023,0.9344995686584442,0.9865856074213885,0.982547800983531,6,12,15,14,8,17,2,2
12,0.9686603090994258,0.9116894637109788,0.9790150484195747,0.9827443400240924,10,12,21,20,17,21,2,2
8,0.9575947904512605,0.9438572214375842,0.9865856074213885,0.9825478009835308,6,12,15,14,8,17,2,2
10,0.9509535359603188,0.9436885869607179,0.9828421816828559,0.9828426242865208,8,12,21,17,14,18,2,2
