num_qubits,fid,fid_base,esp,esp_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_cuts_base
8,0.673734951929725,0.4449316045772118,0.9812694873656722,0.9733502841124813,12,22,25,41,12,42,2,2
10,0.538868666174367,0.6237213453041934,0.9755921177914293,0.9733502841124813,16,22,31,41,20,42,2,2
12,0.48047186239378614,0.41545555633920583,0.9699475959982471,0.9733502841124813,20,22,37,41,30,42,2,2
8,0.6415734948069891,0.45848891362289157,0.9812694873656722,0.9733502841124813,12,22,25,41,12,42,2,2
10,0.6006486452443631,0.6223865703775645,0.9755921177914293,0.9733502841124813,16,22,31,41,20,42,2,2
8,0.6350164224706847,0.4645608875955037,0.9812694873656723,0.9733502841124813,12,22,25,41,12,42,2,2
10,0.5946800309900241,0.6391067743084994,0.9755921177914293,0.9733502841124813,16,22,31,41,20,42,2,2
12,0.4120789289606576,0.42918811211843994,0.9699475959982471,0.9733502841124813,20,22,37,41,30,42,2,2
