num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,8,40,27,81,6,30,4,2,2592,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,12,56,30,86,11,56,4,2,2592,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,16,52,33,86,18,90,4,2,2592,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,20,48,36,85,25,132,4,2,2592,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,24,92,39,134,33,182,4,2,2592,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,28,98,42,148,43,240,4,2,2592,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,32,108,45,175,53,306,4,2,2592,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,36,80,48,133,64,380,4,2,2592,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,40,133,51,217,75,462,4,2,2592,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,44,118,54,207,89,552,4,2,2592,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,48,184,57,285,103,650,4,2,2592,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,8,43,27,75,6,30,4,2,2592,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,12,56,30,86,11,56,4,2,2592,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,16,52,33,86,18,90,4,2,2592,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,20,48,36,85,25,132,4,2,2592,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,24,95,39,137,33,182,4,2,2592,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,28,88,42,134,43,240,4,2,2592,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,32,97,45,154,53,306,4,2,2592,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,36,80,48,133,64,380,4,2,2592,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,40,137,51,219,75,462,4,2,2592,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,44,149,54,241,89,552,4,2,2592,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,48,136,57,250,103,650,4,2,2592,0.0,0.0,0.0
