num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,14,34,38,6,27,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,9,20,35,50,12,46,3,2,432,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,12,26,46,54,19,69,3,2,432,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,15,32,42,61,27,96,3,2,432,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,18,38,52,68,36,127,3,2,432,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,21,44,49,77,46,162,3,2,432,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,24,50,56,82,57,201,3,2,432,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,27,56,58,91,69,244,3,2,432,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,30,69,64,113,82,291,3,2,432,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,33,97,65,139,96,342,3,2,432,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,36,123,72,189,111,397,3,2,432,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,14,34,38,6,27,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,9,20,35,50,12,46,3,2,432,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,12,26,46,54,19,69,3,2,432,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,15,32,42,61,27,96,3,2,432,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,18,38,49,73,36,127,3,2,432,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,21,44,49,76,46,162,3,2,432,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,24,50,56,77,57,201,3,2,432,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,27,56,58,85,69,244,3,2,432,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,30,75,64,119,82,291,3,2,432,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,33,106,65,127,96,342,3,2,432,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,36,130,74,189,111,397,3,2,432,0.0,0.0,0.0
