num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,10,16,18,8,16,1,2,12,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,8,20,19,33,13,30,1,2,12,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,10,22,19,31,16,42,1,2,12,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,13,35,31,37,21,47,1,2,12,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,21,47,48,64,27,72,3,4,234,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,25,49,37,55,34,87,1,2,12,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,30,60,40,57,45,92,1,2,12,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,28,66,51,63,47,121,1,2,12,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,31,88,58,97,58,166,2,3,48,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,37,95,46,55,61,150,1,2,12,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,37,98,47,72,56,161,2,3,48,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,6,10,16,18,8,16,1,2,12,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,8,18,19,36,13,30,1,2,12,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,10,27,19,37,16,42,1,2,12,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,15,31,23,31,21,47,1,2,12,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,21,42,49,58,27,72,3,4,234,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,25,53,37,65,34,87,1,2,12,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,25,70,37,60,45,92,1,2,12,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,27,66,40,63,47,121,1,2,12,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,30,82,50,76,58,166,2,3,48,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,35,86,54,87,61,150,1,2,12,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,39,101,41,62,56,161,2,3,48,0.0,0.0,0.0
