num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,2,5,12,14,5,20,1,2,12,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,3,7,13,16,9,35,1,2,12,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,4,9,14,18,14,54,1,2,12,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,5,11,15,20,20,77,1,2,12,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,6,13,16,22,27,104,1,2,12,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,7,15,17,24,35,135,1,2,12,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,8,17,18,26,44,170,1,2,12,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,9,19,19,28,54,209,1,2,12,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,10,52,20,65,65,252,1,2,12,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,11,26,21,54,77,299,1,2,12,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,12,55,22,80,90,350,1,2,12,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,2,5,12,14,5,20,1,2,12,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,3,7,13,16,9,35,1,2,12,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,4,9,14,18,14,54,1,2,12,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,5,11,15,20,20,77,1,2,12,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,6,13,16,22,27,104,1,2,12,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,7,15,17,24,35,135,1,2,12,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,8,17,18,26,44,170,1,2,12,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,9,19,19,28,54,209,1,2,12,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,10,29,20,51,65,252,1,2,12,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,11,49,21,67,77,299,1,2,12,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,12,59,22,93,90,350,1,2,12,0.0,0.0,0.0
14,0.803160650980371,0.0,0.8027004034696262,0.0,6,0,16,0,0,0,1,2,12,48.43102705600904,3.1125011690019164,0.0
