num_qubits,h_fid_baseline,tv_fid_baseline,h_fid,tv_fid,num_vgates,run_time,knit_time
4,0.9975723558264517,0.9780603159392034,0.35555722261826056,0.5278710197858048,2,59.13164518601843,5.706807365000714
4,0.9986362743840017,0.9792130656906898,0.33783360610239643,0.5281746349776332,2,64.77526451999438,5.336343089991715
4,0.9969537268451975,0.9729632006041786,0.9982664415371536,0.985403779375,2,33.85995276700123,6.136729713005479
