num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,28,42,46,62,25,29,3,1,216,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,47,57,65,86,42,46,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,69,82,68,84,65,79,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,83,99,88,92,98,112,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,105,130,88,107,115,134,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,143,165,89,121,163,188,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,151,177,96,127,195,212,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,182,212,123,171,232,274,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,211,250,98,157,269,308,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,227,268,89,117,284,344,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,252,275,120,161,367,426,3,1,216,0.0,0.0,0.0
