num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,13,22,32,44,11,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,32,42,43,57,35,41,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,55,55,53,70,53,61,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,75,84,67,78,86,95,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,80,88,87,94,93,108,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,116,125,72,84,141,147,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,129,139,80,118,165,182,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,153,182,141,131,207,223,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,180,218,140,129,248,272,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,205,216,95,124,264,286,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,231,258,137,124,338,358,2,1,36,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,13,22,32,41,11,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,30,38,42,52,35,41,2,1,36,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,55,53,55,67,53,61,2,1,36,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,75,76,68,82,86,95,2,1,36,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,88,100,85,83,93,108,2,1,36,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,114,120,71,77,141,147,2,1,36,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,124,149,94,91,165,182,2,1,36,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,145,180,134,137,207,223,2,1,36,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,201,221,123,133,248,272,2,1,36,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,198,213,128,109,264,286,2,1,36,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,220,260,113,142,338,358,2,1,36,0.0,0.0,0.0
