num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,6,21,15,32,8,21,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,10,26,15,24,14,26,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,14,32,18,29,21,35,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,12,24,18,21,18,44,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,14,49,18,38,22,50,2,2,12,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,14,46,24,28,21,56,2,3,73,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,16,56,32,28,18,60,2,4,74,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,34,40,18,24,54,72,2,2,72,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,32,67,18,50,53,85,2,2,72,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,34,79,28,29,52,75,2,3,73,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,22,85,28,51,35,103,2,3,13,0.0,0.0,0.0
