num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,4,19,16,32,5,21,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,28,16,26,8,26,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,26,21,25,14,35,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,13,24,33,21,17,44,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,19,49,36,45,21,50,2,3,73,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,16,48,33,33,17,56,2,3,73,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,4,19,16,29,5,21,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,28,16,25,8,26,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,26,21,22,14,35,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,13,24,29,21,17,44,2,2,72,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,19,48,33,36,21,50,2,3,73,0.0,0.0,0.0
