num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,12,70,37,113,6,30,6,2,93312,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,84,40,126,12,56,6,2,93312,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,24,78,43,126,20,90,6,2,93312,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,39,72,71,125,28,132,6,2,93312,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,52,102,83,190,38,182,6,2,93312,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,39,132,71,248,29,240,9,3,139968,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,12,68,37,113,6,30,6,2,93312,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,84,40,126,12,56,6,2,93312,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,24,78,43,126,20,90,6,2,93312,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,39,72,69,125,28,132,6,2,93312,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,52,102,81,189,38,182,6,2,93312,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,39,134,63,237,29,240,9,3,139968,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,12,69,37,125,6,30,6,2,93312,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,18,84,40,126,12,56,6,2,93312,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,24,78,43,126,20,90,6,2,93312,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,39,72,71,125,28,132,6,2,93312,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,54,102,83,186,38,182,6,2,93312,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,39,134,66,242,29,240,9,3,139968,0.0,0.0,0.0
