num_qubits,qpu_size,sim_time,knit_time,sim_time_base,knit_time_base
26,8,23.826085506007075,56.194793817121536,8.59196293912828,291.30880015389994
26,12,20.1398967448622,11.100373391062021,30.354759952053428,274.5440458529629
