num_qubits,qpu_size,sim_time,knit_time,sim_time_base,knit_time_base
28,8,24.498211001977324,4.325819506775588,8.84635459491983,1642.4514618408866
28,12,21.878077381756157,2.675012439955026,30.56949591776356,1208.1269058287144
28,10,22.764117872342467,2.675959398970008,9.061836880631745,1238.5275416206568
