num_qubits,qpu_size,sim_time,knit_time,sim_time_base,knit_time_base
20,8,12.648384440224618,1.016625079791993,5.253088645637035,8.823459806386381
20,12,6.489204920828342,0.7399917631410062,6.2288247449323535,7.945256235077977
20,10,6.684345561079681,0.7459220038726926,3.044874947052449,8.45151640707627
20,8,13.235377840232104,2.3901262041181326,5.79525076597929,6.380144201219082
20,12,6.205826786346734,0.5297936708666384,6.128349770326167,5.985157749149948
20,10,6.283726198133081,0.5500822677277029,2.9586792439222336,6.323746117763221
