num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,9,26,26,47,6,24,3,2,432,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,27,45,35,58,31,43,3,1,216,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,36,56,32,49,39,61,3,1,216,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,58,75,56,53,54,95,3,1,216,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,64,87,47,66,79,109,3,1,216,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,72,110,60,89,91,133,3,1,216,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,94,106,59,71,122,152,3,1,216,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,90,140,50,100,122,208,3,1,216,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,109,144,50,94,144,210,3,1,216,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,151,166,87,93,196,249,3,1,216,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,160,182,71,77,203,281,3,1,216,0.0,0.0,0.0
