num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
4,0.9832974411797841,0.9915565382130315,0.9257500000000001,0.9519,5,5,25,19,0,1,1,0.619192435988225,2.05490505322814e-05,1.5423676170175895
6,0.9632186800647247,0.9755811198859736,0.8678,0.8899999999999999,12,9,47,26,0,1,1,0.8319776529679075,2.291402779519558e-05,0.5363726299256086
8,0.942771526821217,0.9481527125466904,0.840822551389563,0.8561750000000004,11,13,31,36,2,2,72,59.151994260028005,0.017085082014091313,0.5680719860829413
10,0.9097181526095436,0.9090715527960159,0.8035116279048297,0.8116250000000012,15,17,37,49,2,2,72,77.06407919398043,0.02298501890618354,0.6054553949506953
12,0.8776608793463968,0.8700825184390678,0.773444295552836,0.7872250000000024,25,21,53,59,2,2,72,98.62128743494395,0.03546790103428066,0.8274212690303102
14,0.8280868401412003,0.819275860825246,0.745154753586957,0.7599250000000035,35,28,69,78,2,2,72,116.10027245501988,0.0634542340412736,6.27433448296506
