num_qubits,h_fid,h_fid_base,tv_fid,tv_fid_base,num_cnots,num_cnots_base,depth,depth_base,num_deps,num_deps_base,num_vgates,num_fragments,num_instances,run_time,knit_time,run_time_base
6,0.0,0.0,0.0,0.0,4,9,24,30,6,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,13,25,36,11,41,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,17,31,39,17,62,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,10,21,34,49,24,87,2,2,72,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,4,9,24,30,6,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,13,25,36,11,41,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,17,30,39,17,62,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,10,21,34,49,24,87,2,2,72,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,4,9,24,30,6,24,2,2,72,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,6,13,25,36,11,41,2,2,72,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,8,17,31,39,17,62,2,2,72,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,10,21,34,49,24,87,2,2,72,0.0,0.0,0.0
6,0.9559105521666798,0.9851588648232201,0.8726145738319673,0.9198000000000001,4,9,24,30,0,0,2,2,72,369.73981787700177,3.50783051399776,32.87812586700602
